,Block,Pout,COND,2Ncond,P,Pe,Pmost,RP ,Ndep,Ncon,Cdep,Blockbit,Branchbit,Maxbranchbit,Minbranchbit,Blockbranch,Rbit,NewRcond,trojan
4548,3.01,1.0,87.5232,24.0,0.00195,0.00024,0.49235,0.00391,0.0,1.0,0.998444557,5.0,1.0,3.0,4.0,2.0,0.970693991,3.0,0.0
4549,2.22,1.0,15.0826,1.0,9.95e+16,0.00024,0.49889,1.41e+17,0.0,1.0,0.999123934,7.0,1.0,1.0,1.0,6.0,0.524834179,1.999458725,0.0
4550,6.57,1.0,13.1919,1.0,1.05e+16,3.18e+17,0.5001,0.00391,0.0,3.0,0.99990115,19.0,1.0,1.0,1.0,4.0,0.289631028,3.0,0.0
4551,3.493884117951371,0.53558,-42.24,12.0,1.42e+17,0.00024,0.49595,2.2e+17,0.0,1.0,1.0,36.0,2.0,3.0,6.0,4.0,0.481630413,2.10153826,1.0
4552,6.69,1.0,-88.9023,1.0,0.00195,4.69e+17,0.9471,1.66e+17,0.0,0.0,1.0,3.0,1.0,5.0,1.0,4.0,0.165328415,0.817458084,0.0
4553,6.53,0.99918,112.8252,5.0,0.00195,7.47e+17,0.49396,5.19e+16,0.0,0.0,0.99842935,134.0,2.0,4.0,1.0,4.0,0.177061733,2.810058528,0.0
4554,0.74,0.19724,59.0507,8.0,0.00195,4.62e+17,0.49694,5.2e+17,0.0,1.0,0.999084177,3.0,2.0,5.0,1.0,2.0,0.53573896,1.170036473,0.0
4555,0.72,1.0,18379.0043,24.0,0.00195,0.00024,0.49845,0.00391,0.0,3.0,0.998000454,131.0,2.0,3.0,1.0,3.8150470219435735,0.48640402,2.0156186,0.0
4556,6.09,1.0,103.3994,1.0,0.00195,8.63e+17,0.96746,3.6e+17,0.0,1.0,0.999562298,5.0,3.0,1.0,1.0,4.0,0.478330297,2.031253098,0.0
4557,1.93,0.99872,114.1647,8.0,2.76e+17,2.53e+17,0.49512,0.00391,0.0,2.0,0.997809522,4.0,2.0,3.0,1.0,1.0,0.494215853,1.412941339,0.0
4558,5.94,1.0,106.1777,1.0,0.00195,4.01e+17,0.49251,4.14e+17,0.0,2.0,0.998992424,3.0,1.0,3.0,2.952894378729195,2.0,0.516962035,2.055302414,0.0
4559,3.49,1.0,191.8595,1.0,0.00195,1.8e+17,0.4978,0.00391,0.0,1.0,0.997418204,4.0,1.0,5.0,1.0,5.0,0.360039962,1.400769165,0.0
4560,0.7,1.0,44.8539,14.0,0.00195,4.05e+17,0.50094,3.43e+16,0.0,2.0,0.999252925,1.0,2.0,2.0,1.0,4.0,0.516828274,3.0,0.0
4561,3.63,1.0,70.007,1.0,0.00195,2.5e+17,0.37837,3.76e+17,0.0,2.0,0.999017644,5.0,3.0,3.0,1.0,7.0,0.075151689,1.703806565,1.0
4562,2.87,1.0,138.0331,1.0,0.00195,3.86e+17,0.95183,0.00391,0.0,2.0,0.999680174,128.0,2.0,1.0,24.0,2.0,0.149215153,1.306460242,0.0
4563,0.89,1.0,88.7595,7.0,0.00195,1.65e+17,0.88846,0.00391,0.0,2.0,0.998892509,4.0,129.0,4.0,2.0,2.0,0.313060977,1.282759529,0.0
4564,4.97,0.26645,159.2549,1.0,0.00195,2.31e+17,0.49597,0.00391,0.0,3.0,1.0,34.0,1.0,2.0,1.0,4.0,0.129076638,0.48637621,0.0
4565,1.69,0.24448,34.5033,7.0,0.00195,5.77e+17,0.50089,4.84e+17,0.0,1.0,0.999126539,7.0,1.0,3.0,1.0,2.0,0.168481805,1.310359084,0.0
4566,3.39,1.0,115.8685,3.0,3.02e+17,6.59e+17,0.49718,0.00391,0.0,1.0,0.999734125,2.0,2.0,1.0,1.0,3.0,0.497809134,3.0,0.0
4567,0.67,1.0,107.3982,1.0,0.00195,3.86e+17,0.4939,7.25e+17,0.0,2.0,1.0,4.0,1.0,1.0,1.0,4.0,0.055692365,2.092985704,0.0
4568,1.29,1.0,-38.8508,1.0,3.31e+17,0.00024,0.49253,2.85e+16,0.0,0.0,1.0,1.0,1.0,3.0,1.0,3.0,0.492858597,1.031735971,0.0
4569,5.02,1.0,69.7815,3.0,9.68e+16,7.08e+17,0.49545,0.00391,0.0,0.0,0.999336359,1.0,3.0,2.0,1.0,3.0,0.513073368,1.847826488,1.0
4570,0.32,1.0,17.2444,4.0,1.75e+17,1.69e+17,0.49797,6.08e+17,0.0,0.0,0.997364575,126.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0
4571,3.52,0.55361,-36.8088,18.0,0.00195,3.06e+17,0.48923,0.00391,0.0,0.0,1.0,1.0,1.0,1.0,1.0,12.0,0.087709869,2.502381241,0.0
4572,6.96,0.27871,-67.4746,1.0,1.73e+17,0.00024,0.48986,3.79e+17,0.0,0.0,0.998062358,2.0,1.0,2.0,1.0,2.0,1.0,2.734387066,0.0
4573,3.15,0.56393,119.9255,1.0,0.00195,8.67e+17,0.42621,1.91e+17,0.0,2.0,0.999246681,3.0,3.0,3.0,1.0,4.0,0.197202844,2.071449394,0.0
4574,8.76,1.0,26.5017,8.0,0.00195,4.72e+17,0.31589,4.79e+17,0.0,3.0,0.997491338,4.0,1.0,4.0,1.0,4.0,1.0,2.583591349,0.0
4575,1.03,1.0,82.3,3.0,0.00195,7.25e+17,0.49022,3.18e+17,0.0,0.0,1.0,120.0,1.0,1.0,4.0,3.0,0.305007806,1.493243938,0.0
4576,0.84,1.0,142.1967,6.0,0.00195,6.75e+17,0.49316,3.56e+17,0.0,1.0,0.998399394,4.0,1.0,129.0,1.0,2.0,0.145720923,0.947421917,0.0
4577,0.92,1.0,152.6578,1.0,2.87e+17,1.32e+17,0.49952,6.31e+17,0.0,1.0,0.998768331,132.0,2.0,2.0,2.0,6.0,0.090592296,2.756953178,0.0
4578,1.81,1.0,59.8952,13.0,1.97e+17,0.00024,0.49155,4.81e+17,0.0,2.0,0.998143205,5.0,1.0,3.0,2.952894378729195,2.0,0.344697022,2.594042526,0.0
4579,0.84,1.0,72.8721,1.0,0.00195,6.28e+17,0.4996,0.00391,0.0,1.0,0.999798195,4.0,3.0,2.0,24.0,13.0,0.016852633,2.636885494,0.0
4580,1.87,0.99667,76.5672,1.0,1.84e+17,7.95e+17,0.49223,0.00391,0.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,0.306437307,1.931124323,0.0
4581,0.18,1.0,103.4134,1.0,1.49e+17,4.38e+17,0.48863,4.63e+16,0.0,1.0,0.99991423,3.0,1.0,2.0,1.0,4.0,0.922127984,2.085286061,0.0
4582,1.29,0.15343,-160.2149,1.0,0.00195,0.00024,0.50509,2.05e+17,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,0.078966286,1.40695079,0.0
4583,2.98,1.0,77.9585,1.0,3.27e+17,5.29e+17,0.49761,0.00391,0.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,0.150668715,0.783897288,0.0
4584,5.64,1.0,143.7155,1.0,5.34e+17,1.75e+17,0.4952,4.57e+17,0.0,1.0,0.998000088,3.0,2.0,3.0,1.0,4.0,0.287284456,1.807281005,0.0
4585,3.49,1.0,97.5579,7.0,0.00195,2.21e+17,0.3443,6.57e+17,0.0,1.0,0.998389801,4.0,31.0,3.0,6.0,3.0,0.319813,1.451581155,0.0
4586,0.82,1.0,88.9088,1.0,0.00195,7.44e+17,0.49623,0.00391,0.0,3.0,0.999316089,5.0,2.0,3.0,5.0,4.0,5.83e-05,1.552291919,0.0
4587,3.09,0.2641,29.3893,1.0,0.00195,3.3e+17,0.92901,0.00391,0.0,2.0,1.0,5.0,2.0,2.0,1.0,12.0,0.490681608,2.03406336,0.0
4588,0.81,0.99801,16.573,1.0,0.00195,4.44e+17,0.49172,3.61e+17,0.0,1.0,0.999668948,2.0,1.0,2.0,1.0,6.0,0.492492726,2.096305919,0.0
4589,0.9,1.0,56.8796,6.0,0.00195,5.08e+17,0.50261,3.43e+16,0.0,1.0,0.998908133,125.0,2.0,3.0,1.0,4.0,0.294448803,0.517310929,0.0
4590,4.93,1.0,48.7977,1.0,0.00195,1.4e+17,0.49635,0.00391,0.0,2.0,1.0,5.0,1.0,2.0,1.0,3.0,0.9744628,2.037291562,0.0
4591,3.18,0.13239,118.9339,1.0,0.00195,1.93e+17,0.48862,2.54e+17,0.0,1.0,0.999441368,5.0,1.0,5.0,4.0,5.0,0.141843695,0.650163895,0.0
4592,6.34,1.0,163.2788,1.0,1.4e+17,3.67e+17,0.50121,2.08e+16,0.0,2.0,0.997923758,3.0,1.0,2.0,1.0,3.0,0.493356987,2.611765939,0.0
4593,5.07,1.0,132.9517,1.0,1.98e+17,0.00024,0.93921,6e+17,0.0,3.0,0.998588527,4.0,4.0,3.0,5.0,4.0,5.83e-05,2.12316668,0.0
4594,4.15,1.0,163.0861,1.0,2.65e+17,4.14e+17,0.90233,5.21e+17,0.0,1.0,0.998260022,5.0,1.0,129.0,1.0,3.0,0.164953002,2.046660021,0.0
4595,4.69,1.0,74.2754,3.0,0.00195,1.5e+17,0.93095,1.33e+17,0.0,1.0,0.999183679,4.0,1.0,3.0,1.0,3.0,1.0,3.0,0.0
4596,5.79,1.0,91.91,1.0,0.00195,1.93e+17,0.49582,4.5e+17,0.0,1.0,0.998203989,1.0,1.0,3.0,1.0,4.0,0.049351241,2.492971075,0.0
4597,3.09,0.52546,16.5491,6.0,0.00195,1.65e+17,0.93222,0.00391,0.0,3.0,1.0,36.0,1.0,3.0,5.0,12.0,0.172338047,3.0,0.0
4598,0.53,1.0,17.9851,1.0,0.00195,4.76e+17,0.49368,2.86e+17,0.0,1.0,0.999955683,4.0,1.0,5.0,1.0,2.0,1.0,2.10263683,0.0
4599,6.95,1.0,63.8529,7.0,1.14e+17,1.96e+17,0.93462,0.00391,0.0,2.0,1.0,134.0,2.0,3.0,1.0,2.0,0.477441492,3.0,0.0
4600,0.98,1.0,62.5307,1.0,0.00195,5.32e+17,0.34278,6.67e+17,0.0,2.0,0.999319042,3.0,1.0,1.0,1.0,2.0,0.176096103,0.442272393,0.0
4601,0.79,1.0,996.3492,5.0,0.00195,4.94e+17,0.27162,3.52e+17,0.0,0.0,1.0,4.0,3.0,2.0,1.0,4.0,0.978400182,2.613874758,0.0
4602,3.28,1.0,112.633,177.0,3.92e+16,0.00024,0.49806,0.00391,0.0,0.0,0.998322108,6.0,2.0,2.0,2.952894378729195,2.0,0.509911872,1.402865375,0.0
4603,3.25,1.0,134.3246,4.0,2.51e+17,6.99e+17,0.49679,9.84e+16,0.0,3.0,1.0,4.0,31.0,2.0,1.0,4.0,1.0,0.628105776,0.0
4604,0.58,1.0,73.8565,7.0,0.00195,3.03e+17,0.27717,6.67e+17,0.0,1.0,0.999762278,33.0,1.0,4.0,1.0,4.0,0.074444622,1.373844247,0.0
4605,1.73,1.0,76.1649,1.0,0.00195,3.97e+17,0.50341,1.78e+17,0.0,2.0,0.99767532,5.0,3.0,2.0,2.0,7.0,0.975536387,3.0,0.0
4606,1.99,1.0,13.0639,1.0,1.84e+17,3.75e+17,0.49651,0.00391,0.0,0.0,1.0,25.0,1.0,1.0,1.0,4.0,1.0,1.110591961,0.0
4607,5.02,0.36634,69.3757,1.0,0.00195,5.51e+17,0.48944,0.00391,0.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,0.0
4608,3.17,1.0,46.2218,3.0,6.07e+16,8.59e+17,0.49645,4.86e+17,0.0,2.0,0.999449731,5.0,3.0,2.0,1.0,2.0,0.505502301,2.006565032,0.0
4609,1.77,0.18344,9.0129,5.0,1.36e+16,2.75e+17,0.49712,5.28e+17,0.0,2.0,0.999248374,3.0,3.0,3.0,1.0,3.0,0.262629953,1.922559864,1.0
4610,0.89,1.0,66.9687,1.0,0.00195,1.24e+17,0.49737,0.00391,0.0,0.0,0.998781405,1.0,1.0,3.0,1.0,6.0,0.310117903,2.055284514,0.0
4611,1.69,1.0,84.436,1.0,0.00195,6.22e+17,0.49013,4.15e+17,0.0,3.0,1.0,5.0,2.0,3.0,1.0,7.0,0.118737927,3.0,0.0
4612,4.03,1.0,-48.7739,14.0,0.00195,6.23e+17,0.49291,5.78e+17,0.0,3.0,0.999254394,5.0,2.0,3.0,15.0,1.0,0.5180553,2.944904991,0.0
4613,8.51,0.1091,-73.7256,1.0,0.00195,7.15e+17,0.49636,2.82e+17,0.0,3.0,0.998759278,133.0,2.0,3.0,1.0,4.0,0.132121342,1.269775996,0.0
4614,2.68,1.0,114.9087,1.0,0.00195,5.33e+17,0.49282,0.00391,0.0,2.0,0.999309791,2.0,1.0,2.0,1.0,4.0,0.353813251,1.338573012,0.0
4615,8.47,0.53955,-17.7937,1.0,0.00195,8.85e+17,0.49525,4.87e+17,0.0,1.0,0.999671138,3.0,3.0,2.0,1.0,4.0,0.197442194,3.0,0.0
4616,1.7,1.0,81.0755,1.0,0.00195,0.00024,0.49828,1.29e+16,0.0,2.0,0.998480241,2.0,2.0,1.0,2.0,3.0,0.284870092,1.801837714,0.0
4617,0.78,1.0,100.7444,2.0,0.00195,1.74e+17,0.48981,5.79e+17,0.0,2.0,1.0,1.0,1.0,4.0,1.0,7.0,0.208277897,3.0,0.0
4618,2.83,1.0,-0.8321,1.0,4.94e+17,3.91e+16,0.35239,1.04e+18,0.0,2.0,1.0,134.0,2.0,3.0,4.0,4.0,0.054733915,3.0,0.0
4619,3.97,1.0,-11.9997,1.0,1.38e+17,5.45e+17,0.95453,1.62e+17,0.0,1.0,1.0,4.0,1.0,5.0,1.0,2.0,0.354376791,1.48729671,0.0
4620,0.9,1.0,147.0131,1.0,0.00195,0.00024,0.49208,0.00391,0.0,2.0,0.99957097,4.0,3.0,2.0,2.952894378729195,2.0,0.484314982,1.334371239,0.0
4621,7.34,1.0,32.2408,1.0,0.00195,2.02e+17,0.49561,9.43e+16,0.0,1.0,1.0,134.0,3.0,3.0,1.0,2.0,0.25042727,2.07076075,0.0
4622,6.0,1.0,-72.4143,1.0,0.00195,1.04e+17,0.49636,0.00391,0.0,2.0,0.999644987,30.0,1.0,129.0,1.0,2.0,0.359084088,1.264762063,0.0
4623,1.03,1.0,120.5735,2133.0,6.14e+17,1.61e+17,0.49944,8.28e+16,0.0,0.0,0.999296531,4.0,1.0,3.0,1.0,1.0,0.523688621,2.647076415,0.0
4624,5.5,1.0,197.7421,11.0,0.00195,1.55e+17,0.49305,1.07e+17,0.0,0.0,0.999697377,1.0,1.0,1.0,1.0,4.0,0.498824574,2.00089984,0.0
4625,1.78,0.31567,33.6264,10.0,0.00195,5.78e+17,0.48829,2.1e+17,0.0,0.0,1.0,3.0,3.0,2.0,1.0,2.0,0.351858368,0.787268463,0.0
4626,1.98,1.0,30.8865,1.0,0.00195,2.28e+17,0.49017,0.00391,0.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,0.261235216,2.07833922,0.0
4627,3.39,1.0,126.6443,3.0,0.00195,3.4e+17,0.49361,0.00391,0.0,3.0,0.998059296,134.0,129.0,3.0,1.0,4.0,0.12515684,1.841345665,0.0
4628,0.62,0.5768,92.0495,15.0,2.92e+17,2.36e+17,0.50237,5.72e+17,0.0,1.0,0.998648847,5.0,3.0,2.0,5.0,4.0,0.508782287,0.727532363,0.0
4629,0.39,0.53997,109.1198,2.0,1.87e+17,5.85e+17,0.49023,2.98e+17,0.0,1.0,0.999778557,1.0,1.0,3.0,1.0,1.0,0.035209726,0.565458945,0.0
4630,3.2,1.0,17.6203,26.0,1.87e+17,3.01e+16,0.50158,0.00391,0.0,15.0,0.999909926,3.0,2.0,4.0,1.0,2.0,0.220237199,1.675721908,0.0
4631,0.98,0.28363,50.2251,1.0,0.00195,1.31e+17,0.49429,0.00391,0.0,1.0,0.999102328,134.0,2.0,4.0,1.0,1.0,0.130034829,0.714561816,0.0
4632,7.44,1.0,90.2737,3.0,4.27e+17,0.00024,0.49692,2.01e+17,0.0,1.0,0.998844062,3.0,1.0,3.0,1.0,2.0,0.502558871,1.292867588,0.0
4633,0.75,1.0,145.9534,1.0,0.00195,4.74e+17,0.49474,3.25e+17,0.0,1.0,0.999700101,4.0,1.0,8.0,1.0,2.0,0.497480165,3.0,0.0
4634,8.14,1.0,14.8281,1.0,1.97e+17,2.85e+17,0.50253,0.00391,0.0,2.0,0.999334969,3.0,2.0,2.0,1.0,2.0,0.494216057,2.978651445,0.0
4635,0.29,1.0,92.7426,6.0,5.5e+17,3.79e+17,0.96648,0.00391,0.0,1.0,0.999520703,17.0,2.0,3.0,1.0,7.0,0.502793007,1.421736693,0.0
4636,0.24,1.0,134.9348,1.0,8.32e+16,0.00024,0.49561,7.47e+17,0.0,0.0,0.999157327,5.0,1.0,2.0,1.0,4.0,0.483976858,1.479730182,0.0
4637,1.93,1.0,-45.4067,2.0,3.5e+17,4.9e+17,0.49788,0.00391,0.0,1.0,0.999373478,1.0,3.0,4.0,1.0,4.0,0.02024757,3.0,0.0
4638,4.97,1.0,65.6662,1949.0,0.00195,5.14e+17,0.92604,6.01e+17,0.0,2.0,0.998149836,4.0,3.0,3.0,5.0,1.0,0.17809695,0.731430397,0.0
4639,0.45,1.0,-41.7638,11.0,4.63e+17,6.44e+17,0.50124,0.00391,0.0,1.0,0.998543616,4.0,2.0,2.0,1.0,2.0,0.095009831,1.486992615,0.0
4640,4.93,1.0,-13.5482,2.0,3.71e+17,2.5e+17,0.4844,0.00391,0.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,0.488622263,2.105746934,0.0
4641,5.99,1.0,-51.9887,1.0,4.95e+17,0.00024,0.49887,4.87e+17,0.0,1.0,0.999004337,124.0,2.0,129.0,6.0,1.0,0.480209354,2.126924767,0.0
4642,6.64,1.0,-66.4453,6.0,3.22e+17,1.11e+17,0.50057,3.44e+17,0.0,28.0,0.998916265,1.0,2.0,2.0,4.0,2.0,0.459387531,2.119688268,0.0
4643,2.05,1.0,86.4067,2.0,1499870000000000.0,2.3e+17,0.49781,2.32e+17,0.0,2.0,1.0,5.0,2.0,4.0,1.0,13.0,0.504411048,3.0,0.0
4644,7.62,0.38845,56.2313,9.0,0.00195,3.35e+17,0.271,5.5e+16,0.0,2.0,1.0,7.0,3.0,4.0,1.0,2.0,0.032541847,1.398454672,0.0
4645,3.1,0.54594,191.6382,1.0,3.51e+17,2.48e+17,0.49194,0.00391,0.0,2.0,1.0,3.0,2.0,4.0,4.0,3.0,0.271780321,1.338164989,0.0
4646,0.67,0.99644,78.8677,1.0,0.00195,0.00024,0.48626,1.74e+16,0.0,0.0,0.998707895,4.0,1.0,5.0,1.0,4.0,1.0,3.0,0.0
4647,7.91,0.23647,60.8363,13.0,0.00195,2.6e+17,0.49952,2.43e+17,0.0,1.0,0.999731712,36.0,2.0,5.0,1.0,4.0,0.503975736,0.934497809,0.0
4648,1.91,1.0,179.5365,22.0,2.69e+17,1.91e+17,0.49466,0.00391,0.0,0.0,1.0,1.0,102.0,129.0,1.0,1.0,0.084991174,3.0,0.0
4649,6.11,0.99778,84.4348,1.0,4.87e+17,4.37e+17,0.96794,1.77e+17,0.0,2.0,0.999621686,3.0,1.0,3.0,1.0,2.0,0.475707326,0.537878424,0.0
4650,5.99,1.0,47.9497,1.0,0.00195,1.02e+18,0.49473,0.00391,0.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,0.088267394,0.708333729,0.0
4651,8.48,1.0,7.1414,3.0,4.02e+17,6.62e+16,0.49498,2.35e+17,0.0,0.0,0.999740409,1.0,1.0,1.0,1.0,11.0,0.967817357,2.144185266,0.0
4652,3.3,0.25463,166.4287,1.0,0.00195,4.07e+17,0.90623,0.00391,0.0,2.0,0.999743473,27.0,1.0,1.0,1.0,2.0,0.492787931,1.201829075,0.0
4653,9.44,1.0,65.7541,1.0,0.00195,1.12e+17,0.50073,0.00391,0.0,0.0,0.999198471,1.0,1.0,1.0,1.0,12.0,1.0,1.495064738,0.0
4654,0.78,1.0,69.1024,12.0,1.94e+17,6.65e+17,0.48645,7.29e+17,0.0,2.0,0.998381754,1.0,1.0,1.0,1.0,6.0,1.0,0.547097784,0.0
4655,5.48,1.0,9.3121,1.0,5.33e+17,4.49e+17,0.4993,7.11e+17,0.0,2.0,1.0,43.0,2.0,4.0,1.0,4.0,0.504332695,2.551718956,0.0
4656,3.91,1.0,56.452,1.0,4.88e+17,5.87e+17,0.49249,3.76e+17,0.0,2.0,1.0,3.0,1.0,3.0,1.0,4.0,0.496227039,3.0,0.0
4657,0.44,1.0,96.9385,1.0,4.55e+16,3.59e+17,0.39071,0.00391,0.0,2.0,1.0,3.0,46.0,4.0,1.0,1.0,0.25377902,1.204979008,1.0
4658,2.75,1.0,26.9518,1.0,0.00195,3.87e+17,0.9584,4.52e+17,0.0,1.0,0.998783292,2.0,1.0,3.0,1.0,6.0,0.041067253,1.32675299,0.0
4659,5.96,0.30742,70.6821,1.0,4.1e+17,5.13e+17,1.0,1.29e+17,0.0,2.0,0.997991634,5.0,1.0,1.0,1.0,2.0,0.513364718,3.0,0.0
4660,3.25,1.0,80.7492,4.0,0.00195,1.07e+17,0.95187,0.00391,0.0,3.0,1.0,3.0,4.0,3.0,4.0,4.0,0.480105226,0.118191554,0.0
4661,7.69,1.0,64.8018,8.0,0.00195,2.79e+17,0.50219,1.49e+17,0.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.503561491,1.819611663,0.0
4662,6.6,1.0,25.6411,15.0,1.62e+17,2.05e+17,0.49371,4.85e+17,0.0,2.0,0.999061127,4.0,1.0,1.0,1.0,2.0,0.508030894,2.072674862,0.0
4663,1.97,1.0,110.7071,1.0,0.00195,4.16e+17,0.49446,0.00391,0.0,1.0,0.999435123,5.0,1.0,1.0,1.0,6.0,0.155467103,0.840955188,1.0
4664,1.27,0.1942,-88.4611,1.0,0.00195,4.74e+17,0.49864,6.45e+17,0.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,0.513482272,3.0,0.0
4665,7.84,0.19134,-82.5765,17.0,6.47e+16,4.99e+17,0.49182,4.06e+17,0.0,3.0,0.999642122,131.0,1.0,3.0,1.0,4.0,0.2163831,0.217614023,0.0
4666,1.01,1.0,96.3042,1.0,3.44e+17,0.00024,0.50554,0.00391,0.0,1.0,1.0,127.0,2.0,3.0,1.0,4.0,0.482396998,3.0,0.0
4667,3.493884117951371,1.0,2.4233,1.0,5.14e+17,3.29e+16,0.48685,3.33e+17,0.0,0.0,0.999503328,1.0,1.0,3.0,2.0,4.0,0.344046442,2.073698557,0.0
4668,2.07,1.0,61.2268,24.0,4.31e+16,2.62e+17,0.49996,1.31e+17,0.0,1.0,0.999858604,26.0,2.0,2.0,2.0,4.0,0.118858659,1.219654044,0.0
4669,6.59,0.51418,81.3734,1.0,0.00195,1.17e+17,0.48952,2.28e+17,0.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0.489379377,3.0,0.0
4670,1.73,1.0,57.3935,18.0,3.64e+17,1.08e+18,0.48999,0.00391,0.0,1.0,1.0,2.0,129.0,4.0,1.0,7.0,0.499222945,2.060455845,0.0
4671,6.8,1.0,52.8141,1.0,0.00195,6.88e+17,0.4949,0.00391,0.0,2.0,1.0,2.0,3.0,126.0,4.0,2.0,0.488529637,1.37440614,0.0
4672,0.92,1.0,-40.8968,21.0,0.00195,6.21e+17,0.49957,0.00391,0.0,0.0,0.999032237,129.0,1.0,1.0,1.0,4.0,0.494727677,1.432444853,0.0
4673,2.83,1.0,79.912,3.0,1.61e+17,0.00024,0.49525,0.00391,0.0,0.0,0.998014048,4.0,1.0,2.0,1.0,4.0,0.099504986,0.560725973,0.0
4674,7.12,1.0,-8.0406,1.0,1.97e+17,3.09e+17,0.40592,1.41e+17,0.0,0.0,0.999557648,6.0,2.0,3.0,1.0,11.0,0.520277216,2.086430654,0.0
4675,0.46,1.0,2591.8335,1.0,0.00195,6.19e+16,0.89632,0.00391,0.0,1.0,0.999815462,125.0,2.0,4.0,2.0,1.0,0.267593813,1.168456342,0.0
4676,3.26,1.0,26.4467,1.0,2.88e+17,3.63e+17,0.49492,4.22e+17,0.0,2.0,0.999813686,134.0,1.0,129.0,1.0,2.0,0.197403405,2.571103499,0.0
4677,0.98,1.0,41.8416,1.0,2448530000000000.0,6.44e+17,0.49384,1.19e+17,0.0,0.0,0.998541778,1.0,1.0,4.0,2.0,12.0,0.126662262,1.047404583,0.0
4678,1.86,1.0,56.1762,1.0,2.74e+17,2.38e+17,0.49361,1.41e+17,0.0,0.0,0.99879782,3.0,2.0,4.0,6.0,2.0,0.327289864,1.396421135,0.0
4679,0.71,1.0,127.2278,1.0,4.83e+17,0.00024,0.92673,4.06e+17,0.0,0.0,0.999394257,3.0,1.0,126.0,1.0,4.0,0.521844071,0.355753207,0.0
4680,1.05,1.0,48.7875,266.0,0.00195,3.88e+17,0.49757,2.01e+17,0.0,2.0,0.999143263,124.0,2.0,2.0,1.0,13.0,0.50257763,0.919494666,0.0
4681,4.6,0.99778,47.7054,1.0,0.00195,6.15e+17,0.49556,2.78e+17,0.0,2.0,0.99915392,5.0,1.0,4.0,1.0,3.0,0.335000748,0.253422956,0.0
4682,0.68,1.0,70.0796,1.0,0.00195,5.2e+17,0.48989,2.86e+16,0.0,2.0,1.0,128.0,1.0,3.0,2.0,1.0,0.472922578,3.0,0.0
4683,5.68,0.08422,27.5725,12.0,0.00195,6.66e+17,0.49437,2.02e+17,0.0,1.0,0.998230015,2.0,3.0,2.0,1.0,6.0,0.07563253,0.223237718,0.0
4684,1.03,0.99959,-25.0771,5.0,1.02e+17,3.56e+17,0.49473,0.00391,0.0,0.0,1.0,1.0,1.0,4.0,5.0,2.0,0.295383514,3.0,0.0
4685,3.19,1.0,94.3313,1.0,0.00195,3.13e+17,0.49743,9530100000000000.0,0.0,2.0,1.0,108.0,3.0,2.0,1.0,1.0,0.522772329,3.0,0.0
4686,3.28,1.0,149.8644,1.0,0.00195,1.75e+17,0.49485,0.00391,0.0,0.0,1.0,1.0,2.0,4.0,30.0,4.0,0.490077003,1.77954846,0.0
4687,6.48,0.51209,71.3889,1.0,0.00195,5.99e+17,0.4932,1.48e+17,0.0,2.0,1.0,134.0,1.0,2.0,1.0,2.0,0.018635299,1.361783453,1.0
4688,2.96,1.0,-2.1215,1.0,1.11e+17,0.00024,0.49612,6.76e+17,0.0,1.0,1.0,5.0,1.0,1.0,1.0,4.0,0.492034471,2.011166956,0.0
4689,3.493884117951371,1.0,5.2227,1.0,3.14e+17,6.98e+17,0.36302,6.93e+16,0.0,0.0,0.998633447,3.0,1.0,3.0,1.0,4.0,0.060978916,1.31887245,1.0
4690,5.62,1.0,165.0751,1.0,1.2e+17,2.84e+17,0.49306,0.00391,0.0,1.0,0.998921111,23.0,2.0,3.0,1.0,2.0,0.495512491,3.0,0.0
4691,3.2,0.99647,72.2604,1.0,0.00195,5.11e+17,0.49249,3.13e+17,0.0,1.0,0.999335192,3.0,2.0,3.0,3.0,4.0,0.502496949,0.911202899,0.0
4692,3.18,1.0,3.2993,1.0,0.00195,1.9e+17,0.49515,6.94e+17,0.0,0.0,1.0,122.0,1.0,2.0,2.0,11.0,0.49225584,2.490799118,1.0
4693,0.62,1.0,-38.4012,1.0,1.15e+17,1.72e+17,0.49022,0.00391,0.0,1.0,0.999919894,4.0,1.0,4.0,1.0,4.0,1.0,3.0,0.0
4694,3.79,1.0,139.6526,1.0,9.56e+16,0.00024,0.50068,2.72e+17,0.0,1.0,0.999552891,6.0,1.0,3.0,1.0,2.0,0.130819403,2.08231162,0.0
4695,8.2,0.35412,111.6344,1.0,3.48e+17,7.31e+17,0.49539,0.00391,0.0,0.0,0.999334612,2.0,24.0,2.0,1.0,4.0,1.0,2.084768206,0.0
